DT,TBL_NM,PRD_SE,PRD_DE,C1,C1_NM,ITM_NM,TBL_ID,ITM_ID,ORG_ID,C1_OBJ_NM
124.8,주택시장 소비심리지수,M,2017-09-01,K0616,전라남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
99.3,주택시장 소비심리지수,M,2017-09-01,K0617,경상북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
90.2,주택시장 소비심리지수,M,2017-09-01,K0618,경상남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
110.9,주택시장 소비심리지수,M,2017-10-01,K01,전국,주택시장소비심리지수,DT_39002_02,T1,390,시도별
113.9,주택시장 소비심리지수,M,2017-10-01,K02,수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
121.4,주택시장 소비심리지수,M,2017-10-01,K0203,서울특별시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
110.4,주택시장 소비심리지수,M,2017-10-01,K0204,인천광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
110.4,주택시장 소비심리지수,M,2017-10-01,K0205,경기도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
106.9,주택시장 소비심리지수,M,2017-10-01,K06,비수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
105.8,주택시장 소비심리지수,M,2017-10-01,K0607,부산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
115.9,주택시장 소비심리지수,M,2017-10-01,K0608,대구광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
118.7,주택시장 소비심리지수,M,2017-10-01,K0609,광주광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
115.9,주택시장 소비심리지수,M,2017-10-01,K0610,대전광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
89.2,주택시장 소비심리지수,M,2017-10-01,K0611,울산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
112.9,주택시장 소비심리지수,M,2017-10-01,K0612,강원도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
104.5,주택시장 소비심리지수,M,2017-10-01,K0613,충청북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
105.5,주택시장 소비심리지수,M,2017-10-01,K0614,충청남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
114.0,주택시장 소비심리지수,M,2017-10-01,K0615,전라북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
126.7,주택시장 소비심리지수,M,2017-10-01,K0616,전라남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
94.7,주택시장 소비심리지수,M,2017-10-01,K0617,경상북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
91.9,주택시장 소비심리지수,M,2017-10-01,K0618,경상남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
107.3,주택시장 소비심리지수,M,2017-11-01,K01,전국,주택시장소비심리지수,DT_39002_02,T1,390,시도별
110.8,주택시장 소비심리지수,M,2017-11-01,K02,수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
122.1,주택시장 소비심리지수,M,2017-11-01,K0203,서울특별시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
104.6,주택시장 소비심리지수,M,2017-11-01,K0204,인천광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
105.7,주택시장 소비심리지수,M,2017-11-01,K0205,경기도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
102.6,주택시장 소비심리지수,M,2017-11-01,K06,비수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
101.2,주택시장 소비심리지수,M,2017-11-01,K0607,부산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
111.7,주택시장 소비심리지수,M,2017-11-01,K0608,대구광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
116.1,주택시장 소비심리지수,M,2017-11-01,K0609,광주광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
114.3,주택시장 소비심리지수,M,2017-11-01,K0610,대전광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
84.0,주택시장 소비심리지수,M,2017-11-01,K0611,울산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
106.8,주택시장 소비심리지수,M,2017-11-01,K0612,강원도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
101.5,주택시장 소비심리지수,M,2017-11-01,K0613,충청북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
101.5,주택시장 소비심리지수,M,2017-11-01,K0614,충청남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
109.4,주택시장 소비심리지수,M,2017-11-01,K0615,전라북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
120.3,주택시장 소비심리지수,M,2017-11-01,K0616,전라남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
92.0,주택시장 소비심리지수,M,2017-11-01,K0617,경상북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
83.6,주택시장 소비심리지수,M,2017-11-01,K0618,경상남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
102.8,주택시장 소비심리지수,M,2017-12-01,K01,전국,주택시장소비심리지수,DT_39002_02,T1,390,시도별
106.3,주택시장 소비심리지수,M,2017-12-01,K02,수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
116.6,주택시장 소비심리지수,M,2017-12-01,K0203,서울특별시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
103.1,주택시장 소비심리지수,M,2017-12-01,K0204,인천광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
101.1,주택시장 소비심리지수,M,2017-12-01,K0205,경기도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
98.0,주택시장 소비심리지수,M,2017-12-01,K06,비수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
93.7,주택시장 소비심리지수,M,2017-12-01,K0607,부산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
102.1,주택시장 소비심리지수,M,2017-12-01,K0608,대구광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
111.2,주택시장 소비심리지수,M,2017-12-01,K0609,광주광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
105.9,주택시장 소비심리지수,M,2017-12-01,K0610,대전광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
80.1,주택시장 소비심리지수,M,2017-12-01,K0611,울산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
106.6,주택시장 소비심리지수,M,2017-12-01,K0612,강원도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
102.9,주택시장 소비심리지수,M,2017-12-01,K0613,충청북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
100.8,주택시장 소비심리지수,M,2017-12-01,K0614,충청남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
102.5,주택시장 소비심리지수,M,2017-12-01,K0615,전라북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
115.9,주택시장 소비심리지수,M,2017-12-01,K0616,전라남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
93.0,주택시장 소비심리지수,M,2017-12-01,K0617,경상북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
82.8,주택시장 소비심리지수,M,2017-12-01,K0618,경상남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
109.9,주택시장 소비심리지수,M,2018-01-01,K01,전국,주택시장소비심리지수,DT_39002_02,T1,390,시도별
116.1,주택시장 소비심리지수,M,2018-01-01,K02,수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
129.2,주택시장 소비심리지수,M,2018-01-01,K0203,서울특별시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
106.3,주택시장 소비심리지수,M,2018-01-01,K0204,인천광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
110.8,주택시장 소비심리지수,M,2018-01-01,K0205,경기도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
101.7,주택시장 소비심리지수,M,2018-01-01,K06,비수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
98.5,주택시장 소비심리지수,M,2018-01-01,K0607,부산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
108.3,주택시장 소비심리지수,M,2018-01-01,K0608,대구광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
120.4,주택시장 소비심리지수,M,2018-01-01,K0609,광주광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
113.9,주택시장 소비심리지수,M,2018-01-01,K0610,대전광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
85.0,주택시장 소비심리지수,M,2018-01-01,K0611,울산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
112.7,주택시장 소비심리지수,M,2018-01-01,K0612,강원도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
99.1,주택시장 소비심리지수,M,2018-01-01,K0613,충청북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
101.1,주택시장 소비심리지수,M,2018-01-01,K0614,충청남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
106.0,주택시장 소비심리지수,M,2018-01-01,K0615,전라북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
122.7,주택시장 소비심리지수,M,2018-01-01,K0616,전라남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
90.5,주택시장 소비심리지수,M,2018-01-01,K0617,경상북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
84.5,주택시장 소비심리지수,M,2018-01-01,K0618,경상남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
111.0,주택시장 소비심리지수,M,2018-02-01,K01,전국,주택시장소비심리지수,DT_39002_02,T1,390,시도별
116.8,주택시장 소비심리지수,M,2018-02-01,K02,수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
128.5,주택시장 소비심리지수,M,2018-02-01,K0203,서울특별시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
110.2,주택시장 소비심리지수,M,2018-02-01,K0204,인천광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
111.5,주택시장 소비심리지수,M,2018-02-01,K0205,경기도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
103.4,주택시장 소비심리지수,M,2018-02-01,K06,비수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
101.4,주택시장 소비심리지수,M,2018-02-01,K0607,부산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
110.6,주택시장 소비심리지수,M,2018-02-01,K0608,대구광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
121.2,주택시장 소비심리지수,M,2018-02-01,K0609,광주광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
112.3,주택시장 소비심리지수,M,2018-02-01,K0610,대전광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
88.0,주택시장 소비심리지수,M,2018-02-01,K0611,울산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
112.9,주택시장 소비심리지수,M,2018-02-01,K0612,강원도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
101.7,주택시장 소비심리지수,M,2018-02-01,K0613,충청북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
102.2,주택시장 소비심리지수,M,2018-02-01,K0614,충청남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
107.1,주택시장 소비심리지수,M,2018-02-01,K0615,전라북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
122.7,주택시장 소비심리지수,M,2018-02-01,K0616,전라남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
89.8,주택시장 소비심리지수,M,2018-02-01,K0617,경상북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
88.2,주택시장 소비심리지수,M,2018-02-01,K0618,경상남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
106.6,주택시장 소비심리지수,M,2018-03-01,K01,전국,주택시장소비심리지수,DT_39002_02,T1,390,시도별
110.4,주택시장 소비심리지수,M,2018-03-01,K02,수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
117.6,주택시장 소비심리지수,M,2018-03-01,K0203,서울특별시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
101.8,주택시장 소비심리지수,M,2018-03-01,K0204,인천광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
108.2,주택시장 소비심리지수,M,2018-03-01,K0205,경기도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
101.6,주택시장 소비심리지수,M,2018-03-01,K06,비수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
97.1,주택시장 소비심리지수,M,2018-03-01,K0607,부산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
111.6,주택시장 소비심리지수,M,2018-03-01,K0608,대구광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
115.4,주택시장 소비심리지수,M,2018-03-01,K0609,광주광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
111.9,주택시장 소비심리지수,M,2018-03-01,K0610,대전광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
88.2,주택시장 소비심리지수,M,2018-03-01,K0611,울산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
104.1,주택시장 소비심리지수,M,2018-03-01,K0612,강원도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
100.8,주택시장 소비심리지수,M,2018-03-01,K0613,충청북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
100.1,주택시장 소비심리지수,M,2018-03-01,K0614,충청남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
101.1,주택시장 소비심리지수,M,2018-03-01,K0615,전라북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
119.5,주택시장 소비심리지수,M,2018-03-01,K0616,전라남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
89.4,주택시장 소비심리지수,M,2018-03-01,K0617,경상북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
92.1,주택시장 소비심리지수,M,2018-03-01,K0618,경상남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
100.3,주택시장 소비심리지수,M,2018-04-01,K01,전국,주택시장소비심리지수,DT_39002_02,T1,390,시도별
103.2,주택시장 소비심리지수,M,2018-04-01,K02,수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
108.8,주택시장 소비심리지수,M,2018-04-01,K0203,서울특별시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
97.6,주택시장 소비심리지수,M,2018-04-01,K0204,인천광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
101.2,주택시장 소비심리지수,M,2018-04-01,K0205,경기도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
96.7,주택시장 소비심리지수,M,2018-04-01,K06,비수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
93.0,주택시장 소비심리지수,M,2018-04-01,K0607,부산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
106.4,주택시장 소비심리지수,M,2018-04-01,K0608,대구광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
115.1,주택시장 소비심리지수,M,2018-04-01,K0609,광주광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
107.5,주택시장 소비심리지수,M,2018-04-01,K0610,대전광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
78.2,주택시장 소비심리지수,M,2018-04-01,K0611,울산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
94.3,주택시장 소비심리지수,M,2018-04-01,K0612,강원도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
